ID_REF,GSM6827,GSM6828,GSM6832,GSM6833,GSM6834,GSM6835,GSM6836
U92458_at,20.0,20.0,20.0,20.0,228.0,140.0,98.0
U92459_at,394.0,20.0,20.0,175.0,28.0,45.0,20.0
U92971_at,3703.0,783.0,195.0,1258.0,2173.0,1153.0,2397.0
U93049_at,20.0,94.0,697.0,969.0,918.0,699.0,20.0
U93091_at,1560.0,45.0,96.0,124.0,254.0,28.0,95.0
U93205_at,9773.0,5143.0,4728.0,6832.0,4514.0,7309.0,1634.0
U93237_rna2_at,156.0,1317.0,923.0,1024.0,851.0,1431.0,1389.0
U93553_at,330.0,20.0,144.0,98.0,215.0,20.0,403.0
U93867_at,1401.0,114.0,287.0,1194.0,315.0,326.0,474.0
U94319_at,20.0,1566.0,1594.0,1845.0,998.0,2574.0,1417.0
U94320_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
U94332_at,1779.0,532.0,199.0,89.0,224.0,166.0,20.0
U94333_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
U94585_at,11447.0,4321.0,1817.0,2979.0,3121.0,5071.0,3950.0
U94586_at,15347.0,7916.0,9951.0,8638.0,8700.0,12626.0,8678.0
U94592_at,1093.0,1922.0,448.0,4392.0,1389.0,1085.0,1984.0
U94747_at,20.0,1949.0,451.0,254.0,1035.0,20.0,20.0
U94831_at,20.0,1227.0,1245.0,2674.0,1393.0,671.0,3963.0
U94832_at,20.0,863.0,704.0,881.0,808.0,1308.0,1212.0
U94836_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
U94855_at,7208.0,4272.0,4721.0,6725.0,3109.0,6637.0,7241.0
U95006_at,20.0,561.0,1634.0,1764.0,1128.0,1959.0,4649.0
U95019_s_at,20.0,357.0,5.0,89.0,46.0,31.0,20.0
U95020_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
U95040_at,13302.0,7872.0,6457.0,9872.0,7585.0,10174.0,10855.0
U95090_at,20.0,20.0,343.0,69.0,20.0,305.0,624.0
U95626_rna1_at,20.0,20.0,20.0,12.0,20.0,20.0,20.0
U95626_rna3_at,20.0,20.0,107.0,239.0,20.0,20.0,52.0
U95740_rna1_at,3020.0,1136.0,575.0,992.0,84.0,1043.0,1140.0
U95740_rna2_at,3198.0,2230.0,2913.0,1702.0,2019.0,3263.0,4081.0
U96094_at,18.0,2945.0,182.0,1688.0,20.0,933.0,1001.0
U96113_at,20.0,658.0,382.0,359.0,338.0,235.0,873.0
U96114_at,2856.0,1018.0,627.0,566.0,989.0,654.0,1168.0
U96115_at,1601.0,1027.0,224.0,125.0,232.0,397.0,551.0
U96131_at,20.0,980.0,294.0,629.0,373.0,286.0,723.0
U96136_at,1689.0,3548.0,2463.0,3173.0,1607.0,3226.0,2138.0
U96191_at,20.0,20.0,20.0,20.0,43.0,20.0,20.0
U96629_rna1_at,20.0,728.0,133.0,738.0,20.0,339.0,20.0
U96629_rna2_at,2735.0,1817.0,1049.0,1479.0,1706.0,2644.0,2737.0
U96769_rna1_at,20.0,20.0,1200.0,648.0,1445.0,858.0,2518.0
U96781_cds1_at,2393.0,676.0,318.0,510.0,560.0,518.0,349.0
U96915_at,295.0,2579.0,1341.0,1344.0,1205.0,1519.0,242.0
U96922_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
U97018_at,1090.0,184.0,298.0,20.0,397.0,602.0,774.0
U97105_at,6885.0,11175.0,9407.0,10101.0,8908.0,14770.0,10452.0
U97188_at,1182.0,456.0,123.0,20.0,20.0,20.0,20.0
U97502_rna1_at,20.0,20.0,194.0,1.0,127.0,154.0,20.0
V00503_at,20.0,9.0,20.0,20.0,196.0,77.0,20.0
V00532_rna1_f_at,20.0,20.0,20.0,20.0,20.0,8.0,20.0
V00533_rna1_f_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
V00535_rna2_s_at,390.0,20.0,20.0,272.0,20.0,20.0,112.0
V00536_rna1_at,20.0,91.0,198.0,306.0,189.0,100.0,182.0
V00542_f_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
V00551_f_at,1746.0,20.0,20.0,1.0,409.0,20.0,20.0
V00563_at,2540.0,1411.0,94.0,2171.0,562.0,648.0,496.0
V00565_s_at,20.0,1720.0,29.0,1327.0,471.0,133.0,38.0
V00571_rna1_at,723.0,350.0,20.0,149.0,116.0,14.0,82.0
V00572_at,7559.0,3518.0,5477.0,6180.0,6545.0,8918.0,5025.0
V00574_s_at,3432.0,2458.0,1173.0,676.0,1566.0,547.0,1058.0
V00594_at,176022.0,50428.0,71923.0,56451.0,67054.0,95371.0,88082.0
V00594_s_at,259295.0,125898.0,99214.0,30747.0,154542.0,144063.0,239013.0
V00599_s_at,14969.0,17878.0,15245.0,14686.0,15083.0,21745.0,18062.0
V01510_rna1_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
V01512_rna1_at,879.0,557.0,426.0,1630.0,623.0,1684.0,377.0
V01514_at,639.0,20.0,20.0,85.0,20.0,20.0,20.0
V01515_cds1_at,411.0,537.0,155.0,529.0,20.0,301.0,271.0
V01516_f_at,1262.0,5557.0,787.0,2197.0,1693.0,1272.0,1231.0
X00038_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
X00088_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
X00090_f_at,20.0,20.0,20.0,310.0,20.0,115.0,20.0
X00129_at,910.0,20.0,126.0,1520.0,41.0,20.0,20.0
X00237_at,20.0,42.0,156.0,140.0,214.0,400.0,20.0
X00274_at,52797.0,34766.0,39230.0,36418.0,15541.0,44047.0,23978.0
X00351_f_at,40623.0,97740.0,33970.0,43593.0,39435.0,47549.0,8417.0
X00368_xpt2_at,20.0,20.0,114.0,550.0,242.0,83.0,20.0
X00371_rna1_at,876.0,587.0,46.0,294.0,523.0,20.0,617.0
X00437_s_at,20.0,20.0,20.0,290.0,20.0,20.0,20.0
X00540_at,20.0,239.0,20.0,143.0,126.0,23.0,20.0
X00588_at,258.0,41.0,50.0,20.0,82.0,20.0,20.0
X00695_s_at,3987.0,261.0,209.0,494.0,773.0,343.0,407.0
X00734_at,4893.0,7400.0,5463.0,2738.0,7866.0,8132.0,2294.0
X00948_at,20.0,20.0,164.0,20.0,219.0,20.0,20.0
X00949_at,20.0,20.0,16163.0,150.0,20.0,20.0,43.0
X01038_rna1_s_at,6551.0,1580.0,1268.0,301.0,1925.0,1309.0,3415.0
X01057_at,2694.0,20.0,91.0,91.0,90.0,23.0,16.0
X01059_at,20.0,20.0,329.0,281.0,121.0,123.0,397.0
X01060_at,1236.0,1012.0,582.0,788.0,509.0,766.0,392.0
X01388_at,3613.0,4642.0,950.0,2080.0,1869.0,2878.0,2012.0
X01630_at,4176.0,1542.0,1299.0,2235.0,1390.0,4292.0,314.0
X01677_f_at,165212.0,112015.0,64052.0,50312.0,101872.0,60197.0,63733.0
X01703_at,14084.0,48142.0,37505.0,23460.0,35982.0,32789.0,86923.0
X01715_at,6161.0,20.0,823.0,1400.0,1421.0,1399.0,770.0
X02152_at,12900.0,6083.0,11856.0,15589.0,10655.0,23572.0,7844.0
X02158_rna1_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
X02160_at,20.0,714.0,219.0,798.0,452.0,1049.0,612.0
X02176_s_at,697.0,20.0,20.0,20.0,20.0,519.0,20.0
X02317_at,13757.0,14523.0,11171.0,13656.0,9427.0,16505.0,13682.0
X02404_at,902.0,478.0,93.0,738.0,449.0,35.0,133.0
X02419_rna1_s_at,3284.0,20.0,257.0,1340.0,236.0,20.0,20.0
X02530_at,30.0,286.0,20.0,169.0,463.0,20.0,20.0
X02544_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
X02596_at,1227.0,1539.0,2031.0,1230.0,1370.0,4374.0,3354.0
X02612_at,1989.0,20.0,36.0,20.0,20.0,187.0,372.0
X02750_at,20.0,1026.0,20.0,981.0,1059.0,20.0,20.0
X02751_at,20.0,241.0,12.0,20.0,184.0,291.0,301.0
X02761_s_at,1634.0,596.0,2493.0,3268.0,3448.0,3347.0,858.0
X02874_at,946.0,575.0,559.0,1016.0,934.0,461.0,107.0
X02875_s_at,20.0,1487.0,75.0,908.0,765.0,892.0,1061.0
X02883_at,20.0,20.0,46.0,20.0,128.0,20.0,20.0
X02910_at,20.0,20.0,93.0,20.0,20.0,20.0,20.0
X02956_at,20.0,20.0,52.0,49.0,207.0,63.0,795.0
X02958_at,1226.0,20.0,300.0,970.0,639.0,179.0,2181.0
X03066_at,1952.0,1498.0,621.0,755.0,967.0,1433.0,2099.0
X03068_f_at,7560.0,14268.0,7750.0,12861.0,4225.0,11755.0,6251.0
X03072_at,1477.0,20.0,1471.0,847.0,423.0,2508.0,1783.0
X03100_cds2_at,13268.0,12228.0,16351.0,18869.0,5421.0,17540.0,9362.0
X03168_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
X03342_at,61051.0,38292.0,44799.0,52456.0,40560.0,56849.0,83736.0
X03350_at,1920.0,20.0,544.0,20.0,348.0,1123.0,244.0
X03363_s_at,20.0,540.0,430.0,1025.0,411.0,835.0,752.0
X03473_at,20.0,29.0,95.0,20.0,20.0,20.0,20.0
X03484_at,2311.0,1236.0,813.0,1828.0,1318.0,2563.0,1914.0
X03635_at,870.0,20.0,20.0,20.0,20.0,102.0,20.0
X03656_rna1_at,20.0,1787.0,608.0,1295.0,417.0,1028.0,130.0
X03663_at,4475.0,4067.0,2141.0,2567.0,1073.0,3765.0,890.0
X03689_s_at,34244.0,46139.0,16338.0,21335.0,27419.0,24993.0,1290.0
X03794_s_at,1765.0,20.0,185.0,20.0,791.0,84.0,20.0
X03934_at,2238.0,2762.0,722.0,714.0,299.0,833.0,1391.0
X04011_at,1961.0,1147.0,421.0,1078.0,226.0,524.0,843.0
X04085_rna1_at,2629.0,1118.0,816.0,2061.0,813.0,2051.0,1309.0
X04106_at,14045.0,11149.0,9336.0,15068.0,6108.0,14983.0,14554.0
X04143_at,20.0,20.0,284.0,170.0,20.0,20.0,20.0
X04145_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
X04201_at,2869.0,1174.0,491.0,1207.0,1646.0,1524.0,1170.0
X04297_at,20.0,149.0,20.0,20.0,40.0,106.0,20.0
X04325_at,20.0,2151.0,2811.0,735.0,2008.0,3573.0,6474.0
X04327_at,1261.0,360.0,343.0,187.0,317.0,516.0,235.0
X04347_s_at,6123.0,11164.0,10129.0,17631.0,10724.0,12850.0,12682.0
X04366_at,3773.0,1869.0,743.0,1861.0,542.0,2340.0,1198.0
X04391_at,4266.0,1164.0,520.0,1103.0,946.0,547.0,1084.0
X04412_at,9411.0,6974.0,4241.0,15172.0,1570.0,8109.0,8656.0
X04434_at,20.0,20.0,20.0,174.0,20.0,20.0,20.0
X04445_rna1_s_at,20.0,20.0,258.0,20.0,20.0,20.0,20.0
X04470_s_at,20.0,300.0,156.0,999.0,20.0,152.0,10.0
X04500_at,20.0,304.0,20.0,102.0,772.0,85.0,196.0
X04526_at,8377.0,11892.0,5568.0,10997.0,6203.0,14204.0,10635.0
X04571_at,1779.0,57.0,173.0,68.0,20.0,170.0,20.0
X04602_s_at,20.0,20.0,20.0,51.0,762.0,20.0,20.0
X04654_s_at,3728.0,8050.0,3343.0,6168.0,2533.0,5175.0,9342.0
X04688_at,996.0,64.0,67.0,151.0,211.0,20.0,20.0
X04706_s_at,20.0,20.0,20.0,6162.0,20.0,20.0,20.0
X04707_at,2904.0,406.0,185.0,20.0,353.0,152.0,633.0
X04729_s_at,638.0,754.0,176.0,164.0,26.0,24.0,365.0
X04741_at,11969.0,4941.0,7169.0,3374.0,3590.0,6462.0,5761.0
X04828_at,20.0,4551.0,4399.0,7676.0,4512.0,6630.0,7643.0
X04898_rna1_at,1998.0,20.0,421.0,299.0,352.0,247.0,624.0
X05130_s_at,1339.0,3138.0,1139.0,2707.0,1541.0,2692.0,74.0
X05153_rna1_at,139.0,20.0,141.0,20.0,466.0,404.0,267.0
X05196_at,40737.0,27195.0,28514.0,17061.0,19134.0,35104.0,43041.0
X05232_at,20.0,20.0,33.0,20.0,20.0,20.0,20.0
X05246_at,810.0,45.0,61.0,49.0,20.0,51.0,20.0
X05276_at,20.0,1388.0,1757.0,1985.0,3071.0,3253.0,382.0
X05299_at,20.0,20.0,364.0,2755.0,1244.0,1933.0,3493.0
X05309_at,904.0,364.0,246.0,20.0,624.0,71.0,55.0
X05323_at,1521.0,678.0,276.0,528.0,954.0,236.0,323.0
X05345_at,20.0,822.0,392.0,20.0,601.0,139.0,1663.0
X05360_at,20.0,20.0,30.0,141.0,20.0,41.0,20.0
X05409_at,7918.0,12930.0,12985.0,14587.0,8505.0,19232.0,24149.0
X05608_at,7446.0,3715.0,1950.0,339.0,1709.0,1564.0,558.0
X05610_at,2899.0,712.0,2201.0,3509.0,3591.0,6131.0,2574.0
X05615_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
X05839_rna1_s_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
X05855_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
X05855_s_at,20.0,1115.0,434.0,1758.0,272.0,622.0,376.0
X05908_at,20.0,1146.0,775.0,1992.0,86.0,1205.0,302.0
X05997_at,1180.0,224.0,172.0,102.0,59.0,245.0,264.0
X06182_s_at,1593.0,115.0,44.0,18.0,362.0,66.0,20.0
X06256_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
X06268_at,1485.0,541.0,523.0,513.0,24.0,361.0,250.0
X06272_at,3240.0,617.0,697.0,965.0,452.0,1215.0,336.0
X06290_at,1144.0,20.0,20.0,493.0,412.0,10.0,75.0
X06318_at,20.0,590.0,324.0,129.0,105.0,204.0,20.0
X06323_at,667.0,562.0,537.0,902.0,1445.0,1333.0,268.0
X06389_at,72.0,20.0,85.0,112.0,591.0,20.0,20.0
X06482_at,20.0,20.0,20.0,20.0,20.0,20.0,524.0
X06562_at,713.0,20.0,20.0,20.0,26.0,161.0,180.0
X06614_at,20.0,20.0,718.0,294.0,359.0,1176.0,1672.0
X06617_at,105899.0,30558.0,34056.0,54000.0,35316.0,56353.0,78627.0
X06661_at,455.0,30.0,92.0,113.0,202.0,234.0,104.0
X06700_s_at,20.0,534.0,361.0,337.0,20.0,193.0,776.0
X06745_at,20.0,20.0,95.0,20.0,458.0,410.0,20.0
X06825_at,20.0,20.0,163.0,20.0,20.0,20.0,38.0
X06948_at,87.0,87.0,111.0,354.0,20.0,134.0,297.0
X06956_at,20.0,1647.0,3728.0,20.0,1254.0,365.0,239.0
X06985_at,5685.0,2819.0,3812.0,5134.0,4114.0,2160.0,2696.0
X07024_at,3208.0,1352.0,610.0,669.0,987.0,852.0,1554.0
X07109_at,2297.0,1386.0,1277.0,1360.0,1200.0,864.0,1142.0
X07173_at,1182.0,714.0,20.0,260.0,169.0,163.0,20.0
X07203_at,20.0,20.0,20.0,20.0,20.0,20.0,62.0
X07290_at,2991.0,2597.0,837.0,1328.0,440.0,938.0,1562.0
X07315_at,1147.0,2075.0,340.0,1599.0,448.0,1316.0,653.0
X07384_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
X07438_s_at,3143.0,5979.0,3742.0,5456.0,2307.0,3116.0,2904.0
X07495_at,20.0,20.0,68.0,67.0,20.0,20.0,20.0
X07496_at,20.0,792.0,431.0,20.0,20.0,379.0,574.0
X07618_s_at,20.0,20.0,20.0,20.0,511.0,20.0,1045.0
X07619_s_at,2256.0,1726.0,422.0,808.0,1806.0,551.0,1521.0
X07695_at,20.0,20.0,1.0,490.0,657.0,312.0,344.0
X07696_at,20.0,20.0,20.0,21.0,20.0,20.0,20.0
X07730_at,1593.0,2278.0,1240.0,1245.0,3039.0,887.0,3422.0
X07732_at,20.0,20.0,20.0,202.0,20.0,20.0,20.0
X07743_at,20.0,55.0,124.0,1012.0,105.0,76.0,356.0
X07767_at,2445.0,2707.0,2795.0,4174.0,2345.0,5405.0,4947.0
X07820_at,525.0,20.0,125.0,313.0,194.0,192.0,166.0
X07834_at,20.0,20.0,19.0,20.0,20.0,103.0,230.0
X07876_at,1723.0,20.0,20.0,95.0,116.0,77.0,411.0
X07948_at,1397.0,20.0,675.0,1605.0,20.0,288.0,800.0
X07979_at,11746.0,5770.0,12318.0,12816.0,14681.0,18086.0,13842.0
X07994_at,20.0,20.0,20.0,20.0,379.0,503.0,141.0
X12433_at,1876.0,20.0,81.0,340.0,344.0,260.0,6.0
X12447_at,59678.0,16796.0,32270.0,34082.0,31647.0,42970.0,80920.0
X12451_at,4528.0,1660.0,2550.0,6325.0,1630.0,1725.0,3529.0
X12453_at,241.0,234.0,20.0,20.0,20.0,161.0,384.0
X12458_rna1_at,1536.0,973.0,603.0,648.0,1322.0,20.0,20.0
X12492_at,6139.0,2243.0,1561.0,2188.0,3212.0,2518.0,5170.0
X12517_at,6637.0,20.0,1209.0,20.0,20.0,20.0,1041.0
X12530_s_at,116.0,20.0,20.0,20.0,129.0,20.0,20.0
X12556_at,20.0,20.0,20.0,20.0,258.0,20.0,118.0
X12662_rna1_at,869.0,20.0,20.0,232.0,20.0,112.0,671.0
X12671_rna1_at,6230.0,5879.0,6366.0,8221.0,6102.0,7058.0,14171.0
X12791_at,1001.0,1665.0,2052.0,1407.0,2135.0,1002.0,2402.0
X12794_at,9937.0,4885.0,1315.0,1738.0,2578.0,2355.0,3049.0
X12876_s_at,802.0,20.0,20.0,20.0,20.0,20.0,20.0
X12901_at,679.0,20.0,20.0,20.0,20.0,20.0,20.0
X12953_at,2536.0,1615.0,1096.0,701.0,1134.0,786.0,55.0
X13100_s_at,20.0,20.0,50.0,20.0,20.0,20.0,139.0
X13227_at,143.0,5018.0,2400.0,3389.0,2270.0,1815.0,8721.0
X13238_at,6396.0,7287.0,4447.0,5069.0,2562.0,4481.0,6514.0
X13255_at,586.0,493.0,109.0,203.0,350.0,225.0,28.0
X13293_at,1072.0,20.0,284.0,858.0,20.0,427.0,437.0
X13334_at,20.0,2854.0,3460.0,10555.0,4165.0,2902.0,425.0
X13444_at,2849.0,5480.0,2226.0,2384.0,4486.0,3761.0,4413.0
X13451_s_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
X13461_s_at,20.0,1959.0,360.0,1638.0,20.0,84.0,840.0
X13482_at,20.0,933.0,942.0,699.0,642.0,837.0,733.0
X13546_rna1_at,3303.0,2813.0,2160.0,3371.0,1922.0,4456.0,3281.0
X13589_at,2572.0,20.0,20.0,20.0,20.0,20.0,20.0
X13766_s_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
X13794_rna1_at,6491.0,16548.0,8199.0,15305.0,7225.0,12754.0,10333.0
X13810_s_at,3650.0,2733.0,980.0,20.0,4240.0,2634.0,1984.0
X13839_at,2157.0,395.0,5928.0,8545.0,1066.0,7141.0,2957.0
X13916_at,2540.0,1870.0,1717.0,2228.0,1671.0,2539.0,1175.0
X13930_f_at,69.0,2729.0,1018.0,855.0,1457.0,641.0,1234.0
X13955_s_at,20.0,20.0,20.0,20.0,20.0,1.0,20.0
X13956_at,750.0,1406.0,1047.0,545.0,1600.0,1743.0,1201.0
X13967_at,5532.0,2417.0,819.0,1222.0,2059.0,744.0,822.0
X13973_at,9450.0,4873.0,3579.0,4852.0,3648.0,3596.0,2112.0
X14008_rna1_f_at,8790.0,6211.0,3029.0,12626.0,2076.0,2280.0,1481.0
X14046_at,5934.0,6232.0,4303.0,13131.0,2704.0,5072.0,1630.0
X14085_s_at,5550.0,3671.0,1292.0,2262.0,2524.0,2643.0,1883.0
X14253_s_at,98.0,408.0,119.0,433.0,279.0,20.0,698.0
X14329_at,4024.0,115.0,510.0,505.0,20.0,178.0,2683.0
X14346_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
X14362_at,362.0,20.0,20.0,20.0,20.0,20.0,20.0
X14445_at,4082.0,562.0,53.0,1505.0,181.0,20.0,1087.0
X14448_at,5192.0,1541.0,1014.0,2830.0,1446.0,1763.0,3017.0
X14474_at,20.0,1478.0,224.0,20.0,1076.0,571.0,20.0
X14675_at,2527.0,2805.0,1183.0,2276.0,2140.0,977.0,2488.0
X14684_s_at,3354.0,2589.0,913.0,1920.0,2516.0,2376.0,2728.0
X14690_s_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
X14766_at,855.0,1706.0,859.0,558.0,604.0,1274.0,2022.0
X14767_at,1222.0,809.0,639.0,1020.0,1016.0,2627.0,3930.0
X14787_at,161.0,16.0,27.0,75.0,61.0,20.0,129.0
X14789_at,20.0,1094.0,1260.0,20.0,20.0,788.0,20.0
X14813_at,20.0,20.0,1496.0,1050.0,1409.0,1495.0,3011.0
X14830_at,3843.0,20.0,122.0,159.0,307.0,293.0,450.0
X14850_at,1784.0,2507.0,2438.0,1921.0,2792.0,3636.0,6577.0
X14885_rna1_s_at,20.0,20.0,9.0,20.0,507.0,164.0,20.0
X14894_at,20.0,20.0,1.0,22.0,20.0,20.0,20.0
X14968_at,20.0,20.0,20.0,20.0,20.0,20.0,20.0
X14975_at,20.0,439.0,104.0,89.0,212.0,278.0,20.0
