ID_REF,GSM6826,GSM6829,GSM6830,GSM6831
M88468_at,9299.0,19815.0,13590.0,11484.0
M88579_at,659.0,464.0,304.0,80.0
M89470_s_at,1645.0,1144.0,1763.0,1984.0
M89473_at,1776.0,3096.0,3373.0,1337.0
M89796_rna1_at,63.0,178.0,20.0,20.0
M89914_s_at,20.0,20.0,20.0,20.0
M89955_at,20.0,20.0,20.0,20.0
M89957_at,20.0,20.0,20.0,20.0
M90299_at,2556.0,6063.0,7033.0,4285.0
M90354_at,20.0,20.0,20.0,20.0
M90356_f_at,262.0,20.0,20.0,20.0
M90359_at,20.0,20.0,20.0,20.0
M90366_at,803.0,2214.0,1641.0,217.0
M90391_s_at,20.0,20.0,20.0,20.0
M90516_at,408.0,393.0,842.0,562.0
M90656_at,2139.0,20.0,338.0,1520.0
M90657_at,20.0,20.0,403.0,20.0
M90696_at,183.0,20.0,222.0,32.0
M90820_at,20.0,2275.0,20.0,20.0
M91029_cds2_at,5193.0,4898.0,3496.0,4915.0
M91036_rna1_at,20.0,1837.0,20.0,20.0
M91083_at,1579.0,4324.0,5016.0,2555.0
M91196_at,20.0,20.0,20.0,20.0
M91368_s_at,20.0,309.0,20.0,20.0
M91432_at,1633.0,3022.0,875.0,1249.0
M91438_at,705.0,272.0,792.0,330.0
M91463_rna1_at,20.0,20.0,190.0,4553.0
M91467_at,875.0,2069.0,1655.0,905.0
M91556_s_at,26.0,467.0,20.0,20.0
M91585_at,1528.0,3082.0,20.0,20.0
M91592_at,1423.0,2238.0,20.0,823.0
M91669_s_at,668.0,1100.0,20.0,1071.0
M91670_at,1399.0,20.0,4545.0,3675.0
M92269_f_at,20.0,20.0,826.0,20.0
M92287_at,2841.0,5661.0,1903.0,1404.0
M92303_at,2682.0,5292.0,1319.0,2597.0
M92357_at,50.0,188.0,481.0,20.0
M92424_at,849.0,2640.0,1151.0,659.0
M92432_at,53.0,20.0,20.0,20.0
M92439_at,1087.0,906.0,691.0,1606.0
M92449_at,2871.0,4726.0,5539.0,3200.0
M92642_at,5916.0,11423.0,1488.0,1792.0
M92843_s_at,2636.0,1551.0,5690.0,2090.0
M92934_at,20.0,20.0,4856.0,1525.0
M93036_at,559.0,821.0,986.0,439.0
M93056_at,20.0,20.0,20.0,20.0
M93107_at,2703.0,4422.0,3335.0,2967.0
M93119_at,235.0,27.0,20.0,475.0
M93143_at,678.0,921.0,622.0,20.0
M93221_at,137.0,538.0,0.0,20.0
M93283_at,2334.0,3830.0,3636.0,3610.0
M93284_at,1609.0,1090.0,279.0,795.0
M93311_at,603.0,1025.0,350.0,20.0
M93405_at,4243.0,4947.0,4746.0,4262.0
M93415_at,826.0,20.0,20.0,20.0
M93425_at,1240.0,20.0,910.0,918.0
M93426_at,2419.0,1766.0,3222.0,4065.0
M93650_at,3481.0,4277.0,2779.0,2711.0
M93651_at,2898.0,3392.0,3402.0,4124.0
M93718_at,1891.0,3693.0,1127.0,2551.0
M94046_at,6893.0,8749.0,8122.0,7591.0
M94055_at,56.0,1162.0,20.0,20.0
M94065_at,984.0,1993.0,1909.0,1183.0
M94077_at,20.0,20.0,20.0,116.0
M94151_at,47.0,20.0,20.0,604.0
M94167_at,107.0,20.0,20.0,509.0
M94172_s_at,2389.0,2213.0,1952.0,2478.0
M94250_at,20.0,20.0,1988.0,782.0
M94345_at,1756.0,20.0,20.0,20.0
M94362_at,1353.0,2273.0,1940.0,2452.0
M94547_at,20.0,20.0,20.0,20.0
M94556_at,3022.0,2840.0,1593.0,2852.0
M94630_at,2165.0,2175.0,3919.0,2768.0
M94633_at,782.0,737.0,213.0,765.0
M94856_at,3007.0,1586.0,3974.0,4997.0
M94880_f_at,6223.0,2382.0,12792.0,7696.0
M94893_at,20.0,20.0,568.0,507.0
M95167_at,20.0,20.0,20.0,20.0
M95178_at,20.0,20.0,20.0,20.0
M95549_at,1728.0,2951.0,2170.0,816.0
M95585_s_at,28.0,20.0,1680.0,20.0
M95610_at,5401.0,6306.0,5458.0,4767.0
M95623_cds1_at,2490.0,5056.0,1700.0,1195.0
M95627_at,3849.0,5936.0,4295.0,3837.0
M95678_at,2004.0,7532.0,5647.0,4202.0
M95712_at,647.0,1202.0,299.0,2297.0
M95724_at,246.0,538.0,20.0,357.0
M95740_at,20.0,20.0,20.0,20.0
M95767_at,637.0,1222.0,20.0,3.0
M95787_at,3798.0,9623.0,22760.0,3557.0
M95809_at,20.0,20.0,20.0,20.0
M95925_at,20.0,20.0,20.0,324.0
M95929_at,20.0,20.0,20.0,20.0
M95936_s_at,2000.0,4909.0,388.0,567.0
M96132_at,20.0,20.0,20.0,20.0
M96233_s_at,1066.0,3320.0,2018.0,20.0
M96326_rna1_at,907.0,20.0,20.0,20.0
M96684_at,1448.0,20.0,793.0,4442.0
M96738_s_at,20.0,20.0,20.0,20.0
M96739_at,2322.0,4641.0,1290.0,2093.0
M96740_at,823.0,1873.0,399.0,386.0
M96759_rna1_at,3881.0,2406.0,1990.0,4396.0
M96789_at,20.0,20.0,20.0,20.0
M96803_at,4459.0,7054.0,6089.0,7459.0
M96843_at,440.0,119.0,119.0,391.0
M96859_at,4259.0,6428.0,3000.0,8091.0
M96944_at,20.0,20.0,20.0,20.0
M96954_s_at,667.0,615.0,1803.0,526.0
M96956_at,20.0,20.0,20.0,20.0
M96980_at,20.0,20.0,1641.0,670.0
M96982_at,5080.0,4346.0,1548.0,749.0
M96995_s_at,3155.0,3486.0,4273.0,4762.0
M97016_s_at,20.0,20.0,20.0,20.0
M97252_at,75.0,20.0,20.0,112.0
M97287_at,2346.0,3316.0,5141.0,2761.0
M97347_s_at,20.0,20.0,281.0,177.0
M97388_at,20.0,20.0,20.0,927.0
M97496_at,20.0,20.0,20.0,20.0
M97639_at,20.0,20.0,20.0,20.0
M97675_at,182.0,20.0,20.0,18.0
M97676_at,2517.0,3159.0,5158.0,2280.0
M97796_s_at,815.0,2202.0,1577.0,1185.0
M97815_at,1854.0,5548.0,4157.0,716.0
M97856_at,1293.0,318.0,1044.0,1892.0
M97925_rna1_at,2011.0,4180.0,5517.0,2030.0
M97935_s_at,3076.0,1222.0,2103.0,1644.0
M97936_at,20.0,20.0,20.0,20.0
M98045_at,3961.0,6379.0,427.0,20.0
M98343_at,3901.0,20.0,696.0,20.0
M98399_s_at,500.0,639.0,20.0,274.0
M98447_rna1_at,20.0,1448.0,1372.0,627.0
M98528_at,435.0,374.0,20.0,1017.0
M98539_at,105707.0,102346.0,132612.0,91192.0
M98776_rna1_at,1766.0,4563.0,3291.0,1860.0
M98833_at,98.0,20.0,922.0,290.0
M99063_at,888.0,3182.0,58.0,375.0
M99435_at,20.0,20.0,20.0,20.0
M99436_at,354.0,20.0,20.0,112.0
M99438_at,90.0,20.0,20.0,20.0
M99439_at,994.0,2277.0,1190.0,1241.0
M99487_at,290.0,20.0,224.0,1644.0
M99564_at,20.0,359.0,294.0,20.0
M99701_at,91.0,20.0,2246.0,3362.0
S34389_at,2566.0,3680.0,362.0,2391.0
S37730_s_at,20.0,20.0,20.0,20.0
S38742_s_at,59.0,431.0,150.0,799.0
S38953_s_at,627.0,1159.0,20.0,20.0
S39329_at,20.0,20.0,255.0,497.0
S40719_s_at,229652.0,361883.0,372438.0,309621.0
S41458_at,1591.0,2007.0,1162.0,1066.0
S42303_at,430.0,468.0,20.0,837.0
S42457_at,131.0,20.0,20.0,203.0
S43646_at,2021.0,3377.0,958.0,1278.0
S45630_at,125726.0,69939.0,70800.0,76613.0
S46622_at,312.0,642.0,233.0,20.0
S48983_at,20.0,20.0,20.0,20.0
S49592_s_at,1152.0,1263.0,943.0,1586.0
S50017_s_at,4918.0,4352.0,12982.0,15549.0
S50223_at,74.0,20.0,20.0,20.0
S52028_s_at,269.0,20.0,724.0,20.0
S52969_cds1_s_at,433.0,542.0,4209.0,2543.0
S53911_at,3073.0,4356.0,6442.0,2876.0
S54005_s_at,5388.0,4709.0,12314.0,8676.0
S55606_at,75.0,49.0,54.0,410.0
S56151_s_at,5103.0,3459.0,12160.0,7556.0
S57132_s_at,6128.0,6130.0,4216.0,4255.0
S57153_s_at,20.0,20.0,20.0,121.0
S57212_s_at,1749.0,4130.0,2426.0,1428.0
S57235_at,20.0,20.0,20.0,20.0
S57887_at,90.0,339.0,20.0,302.0
S58544_at,211.0,418.0,234.0,817.0
S58733_at,20.0,20.0,589.0,47.0
S59049_at,2886.0,1879.0,4465.0,448.0
S59184_at,574.0,148.0,55.0,169.0
S60415_at,20.0,20.0,20.0,20.0
S61953_at,754.0,2933.0,20.0,20.0
S62027_s_at,20.0,20.0,448.0,143.0
S62028_s_at,20.0,20.0,578.0,20.0
S62539_at,254.0,20.0,558.0,684.0
S62696_s_at,20.0,20.0,20.0,20.0
S62904_s_at,20.0,140.0,20.0,20.0
S62907_s_at,42.0,20.0,20.0,20.0
S63912_at,649.0,478.0,20.0,1072.0
S65583_rna1_at,2528.0,3931.0,3841.0,2746.0
S65738_at,13195.0,10008.0,13102.0,15353.0
S66427_at,70.0,20.0,755.0,880.0
S66431_at,20.0,20.0,20.0,20.0
S66541_s_at,796.0,20.0,1210.0,1146.0
S66793_at,1233.0,1010.0,20.0,20.0
S66896_at,20.0,20.0,20.0,20.0
S67070_at,3408.0,3488.0,6386.0,4700.0
S67156_at,2274.0,5156.0,1674.0,1904.0
S67247_s_at,20.0,20.0,20.0,20.0
S67325_at,1392.0,969.0,880.0,1338.0
S67798_at,376.0,1099.0,292.0,292.0
S67970_at,20.0,20.0,20.0,20.0
S68134_s_at,113.0,20.0,238.0,277.0
S68271_s_at,248.0,20.0,353.0,20.0
S68287_at,20.0,20.0,20.0,20.0
S68616_at,6578.0,2111.0,4609.0,11440.0
S68805_at,5433.0,3171.0,7196.0,6795.0
S68874_s_at,521.0,598.0,1738.0,2214.0
S69115_at,20.0,20.0,20.0,449.0
S69189_at,385.0,2307.0,1115.0,904.0
S69231_s_at,20.0,20.0,20.0,20.0
S69232_at,20.0,20.0,20.0,20.0
S69265_s_at,6586.0,6987.0,6133.0,8044.0
S69272_s_at,6703.0,5939.0,6606.0,5660.0
S69369_at,20.0,20.0,20.0,20.0
S69370_s_at,20.0,20.0,20.0,20.0
S69790_at,1784.0,981.0,1011.0,1963.0
S69965_at,20.0,20.0,20.0,2070.0
S70004_at,13.0,20.0,20.0,493.0
S70348_at,353.0,879.0,20.0,478.0
S70585_rna1_at,20.0,20.0,20.0,20.0
S70609_at,1100.0,1264.0,20.0,20.0
S71018_at,20.0,20.0,20.0,20.0
S71043_rna1_s_at,1001.0,516.0,20.0,71.0
S71129_at,831.0,456.0,119.0,1064.0
S71824_at,2028.0,3328.0,1727.0,1659.0
S72008_at,8119.0,5723.0,12244.0,11048.0
S72024_s_at,1052.0,20.0,3132.0,3774.0
S72043_rna1_at,44331.0,32125.0,27253.0,37873.0
S72370_at,483.0,3294.0,2103.0,969.0
S72487_at,1387.0,1037.0,4381.0,2230.0
S72493_s_at,1283.0,2894.0,20.0,893.0
S72503_s_at,3880.0,7944.0,3158.0,3946.0
S72869_at,303.0,187.0,721.0,697.0
S72904_at,636.0,1080.0,822.0,777.0
S73149_at,5441.0,10403.0,4105.0,8165.0
S73205_at,176.0,322.0,178.0,439.0
S73591_at,15098.0,19264.0,22649.0,9823.0
S73813_at,1814.0,2148.0,1999.0,887.0
S73840_at,1161.0,1452.0,20.0,693.0
S73885_s_at,2738.0,520.0,1813.0,86.0
S74017_at,1616.0,1210.0,36.0,659.0
S74221_at,986.0,809.0,906.0,2005.0
S74445_at,1922.0,4704.0,2528.0,2830.0
S74683_at,487.0,2522.0,1769.0,177.0
S74720_at,20.0,20.0,20.0,20.0
S74728_at,1295.0,2999.0,2298.0,1005.0
S75168_rna1_at,1653.0,4574.0,1330.0,1123.0
S75174_at,20.0,20.0,20.0,20.0
S75213_s_at,2075.0,3368.0,6076.0,5254.0
S75256_s_at,811.0,860.0,1728.0,77.0
S75295_at,537.0,336.0,563.0,414.0
S75313_at,20.0,20.0,45.0,20.0
S75463_at,2752.0,20.0,3912.0,9708.0
S75578_s_at,1471.0,3345.0,447.0,143.0
S75881_s_at,20.0,20.0,20.0,20.0
S75989_at,20.0,20.0,2714.0,20.0
S76067_at,195.0,20.0,20.0,20.0
S76473_s_at,935.0,1040.0,333.0,651.0
S76475_at,3128.0,6463.0,6347.0,5433.0
S76617_at,20.0,20.0,20.0,20.0
S76638_at,20.0,20.0,20.0,22.0
S76756_s_at,641.0,142.0,2070.0,1691.0
S76853_s_at,20.0,76.0,759.0,20.0
S76942_s_at,505.0,20.0,20.0,20.0
S76965_at,1137.0,2293.0,2615.0,2665.0
S76978_s_at,159.0,728.0,368.0,209.0
S76992_at,86.0,771.0,20.0,20.0
S77094_at,20.0,114.0,20.0,120.0
S77154_s_at,102.0,20.0,1245.0,445.0
S77356_at,23527.0,29887.0,2465.0,17146.0
S77361_at,80.0,1323.0,20.0,20.0
S77393_at,20.0,20.0,20.0,20.0
S77410_at,640.0,20.0,201.0,860.0
S77415_at,485.0,156.0,865.0,1654.0
S77575_at,20.0,211.0,20.0,20.0
S77576_at,2558.0,5860.0,1628.0,1355.0
S77582_at,241.0,448.0,20.0,20.0
S77583_at,571.0,844.0,348.0,578.0
S77763_at,987.0,2131.0,1099.0,1400.0
S77812_at,959.0,2656.0,263.0,870.0
S77835_s_at,20.0,20.0,20.0,20.0
S77893_s_at,20.0,20.0,20.0,20.0
S78085_at,2634.0,1744.0,2746.0,1554.0
S78187_at,2591.0,3987.0,1019.0,2203.0
S78203_at,975.0,510.0,793.0,1549.0
S78234_at,419.0,391.0,361.0,20.0
S78271_s_at,348.0,978.0,1161.0,896.0
S78296_at,1976.0,1765.0,2238.0,10584.0
S78432_xpt1_at,1565.0,2457.0,20.0,20.0
S78467_s_at,100.0,20.0,20.0,20.0
S78569_at,382.0,226.0,574.0,244.0
S78653_at,1147.0,2673.0,835.0,940.0
S78693_f_at,104.0,28.0,62.0,20.0
S78723_rna2_at,20.0,544.0,20.0,165.0
S78771_s_at,5097.0,6779.0,3457.0,4071.0
S78774_at,20.0,20.0,20.0,20.0
S78798_s_at,1421.0,1808.0,1019.0,612.0
S78825_at,20.0,20.0,20.0,20.0
S78873_s_at,1241.0,20.0,20.0,20.0
S79048_at,1497.0,2020.0,57.0,188.0
S79219_s_at,1438.0,366.0,1379.0,1331.0
S79267_at,1167.0,2709.0,239.0,1108.0
S79281_at,20.0,272.0,165.0,824.0
S79522_at,43824.0,48168.0,35458.0,28323.0
S79639_at,1529.0,3046.0,4073.0,1223.0
S79781_at,453.0,2758.0,1417.0,20.0
S79854_at,20.0,20.0,20.0,20.0
S79862_s_at,94.0,98.0,336.0,363.0
S79873_s_at,1725.0,1658.0,985.0,1508.0
S80050_at,594.0,1934.0,271.0,20.0
S80267_s_at,20.0,343.0,8.0,20.0
S80335_at,20.0,20.0,20.0,20.0
S80343_at,20.0,20.0,20.0,20.0
S80437_s_at,3871.0,3369.0,5721.0,3675.0
S80562_at,920.0,924.0,1767.0,1353.0
S80905_f_at,28.0,1543.0,20.0,20.0
S81003_at,1947.0,30.0,2208.0,4142.0
S81083_cds1_at,89.0,1012.0,1897.0,1013.0
S81221_at,20.0,20.0,20.0,20.0
S81243_s_at,20.0,1955.0,764.0,137.0
S81264_s_at,1770.0,2591.0,4811.0,3332.0
S81294_at,20.0,3016.0,20.0,20.0
S81419_at,1324.0,3415.0,2815.0,1756.0
S81439_at,333.0,701.0,572.0,45.0
S81578_at,20.0,20.0,20.0,20.0
S81661_s_at,128.0,268.0,20.0,181.0
S81737_s_at,757.0,20.0,438.0,20.0
S81893_at,20.0,771.0,32.0,1048.0
S81914_at,20.0,457.0,1046.0,20.0
S81916_at,288.0,743.0,483.0,53.0
S81944_at,20.0,20.0,20.0,18.0
S81957_at,20.0,20.0,579.0,20.0
S82024_at,3738.0,2120.0,19224.0,43522.0
S82075_at,20.0,20.0,20.0,20.0
S82185_at,376.0,20.0,20.0,233.0
S82198_at,7105.0,12107.0,8058.0,7802.0
S82240_at,20.0,20.0,20.0,20.0
S82297_at,10245.0,3985.0,48375.0,27734.0
S82362_s_at,20.0,186.0,20.0,757.0
S82447_s_at,4814.0,1874.0,5781.0,3893.0
S82470_at,6131.0,6839.0,5735.0,6276.0
S82471_s_at,1122.0,240.0,461.0,351.0
S82472_at,376.0,2328.0,882.0,20.0
S82592_at,166.0,302.0,20.0,219.0
S82597_rna1_s_at,20.0,693.0,20.0,20.0
S83198_at,20.0,20.0,20.0,20.0
S83249_at,191.0,20.0,20.0,94.0
S83308_at,295.0,369.0,18.0,1103.0
S83309_s_at,562.0,1958.0,2312.0,11.0
S83325_s_at,20.0,20.0,20.0,64.0
S83362_s_at,835.0,1159.0,20.0,20.0
S83364_at,553.0,1059.0,1825.0,1869.0
S83365_at,20.0,20.0,20.0,20.0
S83366_cds1_at,385.0,614.0,2136.0,970.0
S83366_cds3_at,123.0,20.0,963.0,127.0
S83390_s_at,20.0,20.0,20.0,20.0
S83513_s_at,2355.0,5733.0,2522.0,1815.0
S83549_at,20.0,20.0,20.0,20.0
S85655_at,1470.0,20.0,20.0,1111.0
S85963_at,20.0,20.0,52.0,20.0
S87759_at,1116.0,2085.0,477.0,1049.0
S90469_at,3112.0,4575.0,1372.0,3614.0
S94421_at,20.0,20.0,20.0,20.0
S95936_at,71203.0,157065.0,97113.0,102634.0
U00001_s_at,140.0,20.0,20.0,458.0
U00115_at,2572.0,5442.0,1156.0,308.0
U00238_rna1_at,479.0,906.0,20.0,242.0
U00672_at,774.0,787.0,147.0,20.0
U00802_s_at,20.0,20.0,20.0,20.0
U00921_at,187.0,20.0,20.0,158.0
U00928_at,350.0,554.0,20.0,20.0
U00930_at,1758.0,3899.0,4227.0,2491.0
U00943_at,1529.0,3210.0,2602.0,1172.0
U00944_at,129.0,20.0,311.0,254.0
U00946_at,20.0,20.0,20.0,153.0
U00947_s_at,6197.0,4851.0,10015.0,10894.0
U00951_at,20.0,20.0,20.0,20.0
U00952_at,1027.0,616.0,3879.0,2746.0
U00954_at,20.0,20.0,20.0,20.0
U00957_at,20.0,20.0,20.0,20.0
U00968_at,13264.0,8920.0,7148.0,2927.0
U01038_at,2204.0,3756.0,5470.0,6389.0
U01062_at,20.0,20.0,20.0,20.0
U01102_at,20.0,20.0,20.0,20.0
U01120_at,1323.0,20.0,2296.0,1381.0
U01147_at,4018.0,256.0,5500.0,5416.0
U01157_at,20.0,42.0,20.0,20.0
U01160_at,1525.0,947.0,1559.0,755.0
U01212_at,4205.0,6218.0,6610.0,6273.0
U01317_cds1_at,20.0,20.0,20.0,20.0
U01317_cds4_at,817.0,707.0,633.0,657.0
U01317_cds6_at,372.0,120.0,20.0,20.0
U01337_at,3129.0,4683.0,554.0,527.0
U01691_s_at,3558.0,3144.0,8900.0,5464.0
U01824_at,5047.0,6891.0,635.0,3779.0
U01828_at,17.0,20.0,20.0,20.0
U01833_at,382.0,444.0,20.0,209.0
U01877_at,161.0,20.0,174.0,20.0
U01922_at,20.0,20.0,20.0,20.0
U01923_at,722.0,241.0,1032.0,1015.0
U02019_at,292.0,1147.0,648.0,69.0
U02020_at,565.0,1581.0,1383.0,616.0
U02031_at,20.0,20.0,20.0,20.0
U02081_at,35.0,20.0,735.0,292.0
U02082_at,761.0,1688.0,729.0,304.0
U02310_at,275.0,1196.0,1233.0,835.0
U02388_at,579.0,357.0,20.0,74.0
U02493_at,4332.0,2743.0,6997.0,6613.0
U02556_at,1585.0,1119.0,4002.0,5032.0
U02566_s_at,4831.0,2217.0,20.0,654.0
U02570_at,6908.0,5481.0,7524.0,5547.0
U02609_at,20.0,20.0,20.0,20.0
U02619_at,3553.0,5286.0,4809.0,5865.0
U02632_at,1261.0,1819.0,1938.0,924.0
U02680_at,513.0,20.0,221.0,618.0
U02683_s_at,104.0,627.0,20.0,20.0
U02687_at,20.0,20.0,20.0,20.0
U03056_at,20.0,20.0,20.0,20.0
U03057_at,12247.0,7401.0,9030.0,13292.0
U03090_at,20.0,1549.0,20.0,20.0
U03100_at,2712.0,2669.0,3225.0,2784.0
U03105_at,2580.0,2462.0,3198.0,2535.0
U03187_at,20.0,20.0,20.0,20.0
U03270_at,1828.0,7109.0,4688.0,1747.0
U03272_at,1088.0,2210.0,1408.0,1087.0
U03274_at,20.0,20.0,20.0,20.0
U03397_s_at,253.0,73.0,628.0,940.0
U03398_at,1388.0,4002.0,7668.0,2497.0
U03399_at,1084.0,20.0,2876.0,20.0
U03486_at,1183.0,1888.0,20.0,1358.0
U03494_at,20.0,1986.0,20.0,900.0
U03634_at,402.0,916.0,987.0,557.0
U03642_at,2984.0,6496.0,4610.0,3907.0
U03644_at,490.0,157.0,20.0,137.0
U03688_at,268.0,307.0,353.0,501.0
U03735_f_at,205.0,385.0,20.0,714.0
U03851_at,397.0,451.0,3254.0,1890.0
U03858_at,71.0,20.0,20.0,20.0
U03877_at,50.0,20.0,20.0,20.0
U03886_at,444.0,638.0,1364.0,1242.0
U03891_at,157.0,20.0,1138.0,726.0
U03905_at,20.0,20.0,20.0,20.0
U03911_at,22.0,20.0,20.0,20.0
U04209_at,576.0,94.0,741.0,394.0
U04241_at,9143.0,9515.0,12121.0,15480.0
U04270_at,20.0,1324.0,20.0,770.0
U04285_s_at,1614.0,476.0,1196.0,1454.0
U04313_at,20.0,1499.0,656.0,20.0
U04325_cds3_at,20.0,259.0,192.0,156.0
U04343_at,674.0,1443.0,3793.0,318.0
U04520_at,1340.0,760.0,504.0,259.0
U04636_rna1_at,20.0,176.0,155.0,20.0
U04735_at,66.0,20.0,223.0,229.0
U04806_s_at,20.0,20.0,1409.0,20.0
U04810_at,20.0,20.0,20.0,20.0
U04811_at,2021.0,2337.0,2187.0,2863.0
U04840_at,1315.0,2249.0,1185.0,1533.0
U04847_at,1514.0,2325.0,843.0,247.0
U04898_at,386.0,20.0,10.0,20.0
U05012_s_at,20.0,20.0,20.0,20.0
U05040_at,1008.0,1443.0,1604.0,1709.0
U05227_at,914.0,20.0,544.0,440.0
U05237_at,1772.0,1476.0,262.0,1262.0
U05255_at,20.0,20.0,20.0,361.0
U05255_s_at,20.0,20.0,20.0,20.0
U05259_rna1_at,506.0,409.0,275.0,20.0
U05291_at,2755.0,5072.0,6020.0,2127.0
U05321_at,20.0,20.0,20.0,20.0
U05340_at,716.0,20.0,20.0,20.0
U05572_s_at,20.0,20.0,20.0,20.0
U05589_at,20.0,20.0,20.0,20.0
U05659_at,3820.0,10334.0,10744.0,6803.0
U05681_s_at,3381.0,4821.0,9914.0,7080.0
U05861_at,1285.0,1733.0,1029.0,3103.0
U05875_at,5703.0,7183.0,3715.0,2528.0
U06088_at,686.0,666.0,1101.0,661.0
U06155_at,1116.0,547.0,20.0,1116.0
U06155_s_at,33477.0,25693.0,75116.0,59031.0
U06233_at,238.0,1058.0,549.0,117.0
U06452_at,1404.0,1331.0,1647.0,1352.0
U06454_at,20.0,20.0,20.0,20.0
U06631_at,4357.0,5013.0,1024.0,2878.0
U06632_at,263.0,20.0,261.0,215.0
U06643_s_at,20.0,20.0,20.0,20.0
U06681_at,1885.0,1923.0,3524.0,2785.0
U06698_at,400.0,272.0,20.0,130.0
U06863_at,2355.0,2205.0,6609.0,3433.0
U07000_cds4_at,97.0,937.0,1876.0,2041.0
U07132_at,5511.0,3420.0,3078.0,6158.0
U07139_at,20.0,20.0,20.0,20.0
U07151_at,2094.0,20.0,1671.0,1079.0
U07158_at,2285.0,1249.0,834.0,2339.0
U07223_at,2040.0,214.0,1326.0,76.0
U07225_at,20.0,20.0,20.0,20.0
U07231_at,1093.0,476.0,1347.0,1380.0
U07349_at,204.0,20.0,20.0,20.0
U07358_at,1050.0,1365.0,1405.0,3199.0
U07418_at,1300.0,1154.0,2105.0,2748.0
U07424_at,1063.0,1649.0,1218.0,2792.0
U07550_at,3661.0,2229.0,848.0,1511.0
U07559_at,1194.0,1122.0,1430.0,1079.0
U07563_cds1_at,198.0,20.0,20.0,20.0
U07620_at,1598.0,1579.0,20.0,3242.0
U07664_at,2410.0,6713.0,20.0,4328.0
U07681_at,2349.0,1692.0,646.0,2635.0
U07695_at,4970.0,6815.0,6237.0,5408.0
U07794_cds2_at,23.0,20.0,246.0,20.0
U07802_at,2369.0,2137.0,708.0,1241.0
U07804_s_at,20.0,20.0,20.0,20.0
U07806_s_at,965.0,851.0,44.0,444.0
U07807_at,325.0,596.0,20.0,883.0
U07856_at,20.0,20.0,20.0,20.0
U07857_at,11077.0,10503.0,9195.0,12327.0
U07882_at,20.0,20.0,918.0,25.0
U07919_at,125.0,4268.0,1350.0,873.0
U07969_s_at,487.0,20.0,1957.0,1023.0
U08006_s_at,89.0,20.0,20.0,239.0
U08015_at,20.0,655.0,526.0,20.0
U08021_at,20.0,20.0,2761.0,336.0
U08023_at,997.0,1605.0,1552.0,619.0
U08049_at,259.0,433.0,20.0,631.0
U08096_at,356.0,20.0,1187.0,181.0
U08191_s_at,958.0,20.0,993.0,20.0
U08198_rna1_at,20.0,20.0,20.0,20.0
U08316_at,1292.0,1995.0,2379.0,918.0
U08336_at,361.0,54.0,559.0,295.0
U08377_at,20.0,20.0,20.0,401.0
U08438_at,20.0,20.0,20.0,20.0
U08471_at,20.0,20.0,20.0,20.0
U08815_at,600.0,999.0,20.0,1618.0
U08854_s_at,343.0,742.0,299.0,308.0
U08989_at,650.0,1798.0,279.0,633.0
U08998_at,20.0,20.0,20.0,20.0
U09002_at,625.0,1808.0,1707.0,1708.0
U09087_s_at,74.0,266.0,20.0,20.0
U09117_at,4709.0,8733.0,10809.0,7457.0
U09178_s_at,472.0,20.0,675.0,815.0
U09196_at,3145.0,3801.0,2173.0,2560.0
U09210_at,4108.0,7508.0,2908.0,2398.0
U09278_at,111.0,20.0,94.0,20.0
U09279_at,277.0,59.0,485.0,106.0
U09284_at,20.0,488.0,20.0,20.0
U09303_at,1223.0,1918.0,2408.0,1435.0
U09366_at,870.0,1665.0,983.0,543.0
U09367_at,220.0,517.0,898.0,20.0
U09368_at,4.0,20.0,20.0,177.0
U09410_at,1439.0,2172.0,1216.0,1714.0
U09411_at,441.0,1132.0,2040.0,778.0
U09412_at,846.0,1759.0,1337.0,1180.0
U09413_at,20.0,135.0,20.0,20.0
U09414_at,867.0,717.0,20.0,1818.0
U09477_at,1694.0,2456.0,1291.0,1327.0
U09510_s_at,2105.0,2177.0,2879.0,4413.0
U09550_at,20.0,20.0,20.0,20.0
U09564_at,927.0,1026.0,1290.0,1180.0
U09578_at,20.0,422.0,20.0,20.0
U09579_at,1545.0,108.0,20.0,20.0
U09584_at,1354.0,2153.0,1181.0,1758.0
U09587_at,3808.0,1526.0,1973.0,6167.0
U09607_at,2038.0,5518.0,4396.0,1933.0
U09609_at,258.0,60.0,20.0,429.0
U09646_at,110.0,20.0,20.0,20.0
U09716_s_at,681.0,1659.0,2288.0,1184.0
U09759_at,1032.0,1953.0,550.0,2708.0
U09770_at,1854.0,3187.0,266.0,1490.0
U09813_at,3911.0,831.0,4513.0,13808.0
U09820_s_at,1241.0,937.0,2392.0,1750.0
U09825_at,2660.0,3135.0,1905.0,2526.0
U09848_at,1875.0,3708.0,2171.0,2391.0
U09850_at,2743.0,3445.0,1096.0,563.0
U09851_s_at,90.0,20.0,20.0,774.0
U09860_at,152.0,278.0,20.0,20.0
U09877_at,20.0,20.0,20.0,20.0
U09937_rna1_s_at,2353.0,7358.0,7100.0,4338.0
U09953_at,26203.0,27451.0,37657.0,25681.0
U10099_s_at,20.0,1796.0,20.0,55.0
U10117_at,661.0,2130.0,832.0,1330.0
U10323_at,2409.0,3720.0,3475.0,3854.0
U10324_at,20.0,20.0,20.0,20.0
U10362_at,20.0,20.0,20.0,20.0
